Application_ID,Application_Date,Age,Gender,Marital_Status,Education,Employment_Type,Employment_Years,State,City_Tier,Branch_Type,Annual_Income,Monthly_Income,Existing_Debt,Existing_Loans,Credit_Card_Balance,Bank_Balance,Credit_Score,Risk_Category,Loan_Purpose,Loan_Amount,Loan_Term_Months,Interest_Rate,Estimated_EMI,Debt_to_Income_Pct,Documentation_Status,Verification_Status,Application_Channel,Approval_Status,Approval_Date,Disbursement_Status,Disbursement_Date,Disbursed_Amount,Default_Status,Days_Past_Due,Recovery_Amount,Approval_Flag,Default_Flag,Disbursement_Flag,Income_Band,Credit_Score_Band,Loan_Amount_Band
BL110466,2025-12-30,21,Male,Married,Graduate,Salaried,8.3,Maharashtra,Tier 2,Semi-Urban,552200,46017,70100,1,30500,262200,672,Medium,Vehicle,618000,72,5.92,10219,34.9,Complete,Verified,Partner,Approved,2026-01-01,Disbursed,2026-01-05,618000,Default,218,149400,1,1,1,300k-600k,Good (670-739),500k-1M
BL110467,2023-02-15,34,Female,Married,Graduate,Self-Employed,4.9,Kerala,Tier 2,Semi-Urban,1144000,95333,93700,1,295000,120100,544,Very High,Personal,1808000,84,8.74,28851,38.45,Complete,Verified,Website,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,1M-1.5M,Poor (300-579),> 1.5M
BL110468,2025-12-06,38,Female,Married,Graduate,Business Owner,7.4,Gujarat,Tier 2,Urban,1238400,103200,62700,0,42700,185800,750,Low,Debt Consolidation,1956000,36,5.5,59063,62.29,Complete,Verified,Mobile App,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,1M-1.5M,Very Good (740-799),> 1.5M
BL110469,2023-05-29,45,Male,Married,High School,Self-Employed,5.1,Maharashtra,Tier 2,Semi-Urban,328100,27342,103100,1,136900,441200,388,Very High,Business,322000,84,10.88,5493,51.51,Complete,Verified,Website,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,300k-600k,Poor (300-579),250k-500k
BL110470,2025-06-28,33,Female,Divorced,Graduate,Salaried,9.3,Karnataka,Tier 2,Semi-Urban,260800,21733,0,0,71600,270600,557,Very High,Education,304000,24,9.9,14014,64.48,Complete,Verified,Website,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,< 300k,Poor (300-579),250k-500k
BL110471,2024-03-31,52,Male,Married,Post Graduate,Self-Employed,5.8,Maharashtra,Tier 1,Urban,445200,37100,13700,1,34400,36400,513,Very High,Debt Consolidation,736000,48,7.49,17792,51.03,Complete,Verified,Branch,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,300k-600k,Poor (300-579),500k-1M
BL110472,2025-05-26,43,Female,Married,Diploma,Salaried,5.5,Tamil Nadu,Tier 2,Urban,171400,14283,120400,0,74900,1088900,513,Very High,Personal,109000,48,9.74,2751,89.51,Complete,Verified,Website,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,< 300k,Poor (300-579),< 250k
BL110473,2025-08-23,28,Female,Single,Graduate,Contract,5.0,Maharashtra,Tier 1,Rural,485100,40425,23500,1,48700,48300,597,High,Home,644000,36,9.13,20518,55.6,Complete,Verified,Agent,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,300k-600k,Fair (580-669),500k-1M
BL110474,2025-05-18,34,Male,Married,Graduate,Contract,5.3,Maharashtra,Tier 2,Rural,579100,48258,99300,1,30300,40700,475,Very High,Personal,467000,36,10.39,15154,48.55,Complete,Verified,Agent,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,300k-600k,Poor (300-579),250k-500k
BL110475,2025-07-17,56,Male,Married,Graduate,Contract,6.7,Telangana,Tier 2,Semi-Urban,805000,67083,135500,0,68400,211300,556,Very High,Home,1164000,60,9.55,24475,53.32,Complete,Pending,Website,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,600k-1M,Poor (300-579),1M-1.5M
BL110476,2025-10-20,45,Female,Married,Post Graduate,Salaried,4.2,Andhra Pradesh,Tier 3,Semi-Urban,711800,59317,0,1,191100,108900,619,High,Business,545000,12,10.03,47922,80.79,Complete,Verified,Mobile App,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,600k-1M,Fair (580-669),500k-1M
BL110477,2025-09-27,33,Female,Single,Graduate,Salaried,14.6,Telangana,Tier 1,Semi-Urban,601800,50150,67700,3,126500,19500,505,Very High,Personal,643000,24,10.07,29692,70.46,Incomplete,Verified,Website,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,600k-1M,Poor (300-579),500k-1M
BL110478,2025-02-12,46,Female,Single,Graduate,Contract,9.7,Tamil Nadu,Tier 2,Semi-Urban,395600,32967,41600,1,18000,111700,537,Very High,Debt Consolidation,278000,36,8.59,8787,37.17,Complete,Verified,Branch,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,300k-600k,Poor (300-579),250k-500k
BL110479,2023-09-01,27,Male,Single,Diploma,Self-Employed,4.5,Rajasthan,Tier 2,Semi-Urban,1473600,122800,202600,3,55000,187500,500,Very High,Debt Consolidation,1563000,60,10.22,33379,40.93,Complete,Verified,Website,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,1M-1.5M,Poor (300-579),> 1.5M
BL110480,2024-04-18,33,Male,Married,High School,Contract,9.6,Andhra Pradesh,Tier 3,Urban,362100,30175,37800,2,41900,65500,514,Very High,Personal,482000,48,8.92,11976,50.13,Complete,Verified,Website,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,300k-600k,Poor (300-579),250k-500k
BL110481,2024-01-17,21,Male,Single,High School,Contract,3.4,Delhi,Tier 2,Semi-Urban,816700,68058,94000,2,54100,64500,589,High,Vehicle,134000,36,8.1,4205,17.69,Complete,Verified,Mobile App,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,600k-1M,Fair (580-669),< 250k
BL110482,2024-05-03,43,Male,Single,Post Graduate,Contract,6.8,Andhra Pradesh,Tier 2,Semi-Urban,630600,52550,60500,1,24900,119400,589,High,Business,1126000,12,8.91,98423,196.89,Complete,Verified,Agent,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,600k-1M,Fair (580-669),1M-1.5M
BL110483,2025-11-26,28,Female,Married,Graduate,Salaried,7.8,Maharashtra,Tier 1,Urban,561000,46750,63600,1,95300,73200,583,High,Education,167000,24,7.39,7507,27.39,Complete,Verified,Mobile App,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,300k-600k,Fair (580-669),< 250k
BL110484,2024-02-01,37,Female,Single,High School,Self-Employed,1.5,Telangana,Tier 2,Urban,1585800,132150,573100,1,59700,500500,596,High,Home,1004000,60,8.63,20662,51.77,Complete,Failed,Branch,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,> 1.5M,Fair (580-669),1M-1.5M
BL110485,2023-10-23,24,Male,Single,Graduate,Contract,8.7,Andhra Pradesh,Tier 2,Semi-Urban,981400,81783,91300,2,12900,1902600,614,High,Personal,798000,48,9.1,19896,33.63,Complete,Verified,Website,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,600k-1M,Fair (580-669),500k-1M
BL110486,2023-04-17,40,Male,Married,Diploma,Salaried,3.9,Rajasthan,Tier 1,Urban,606200,50517,74500,2,41300,329900,572,Very High,Business,612000,48,9.19,15285,42.55,Complete,Verified,Branch,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,600k-1M,Poor (300-579),500k-1M
BL110487,2025-05-09,37,Male,Married,Post Graduate,Self-Employed,1.9,Kerala,Tier 2,Semi-Urban,748100,62342,182300,2,21300,161500,556,Very High,Medical,865000,60,9.23,18053,53.33,Complete,Verified,Website,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,600k-1M,Poor (300-579),500k-1M
BL110488,2025-08-11,25,Male,Single,Graduate,Salaried,13.7,Kerala,Tier 2,Urban,586100,48842,159400,2,14100,64900,589,High,Vehicle,862000,48,9.78,21772,71.77,Complete,Pending,Agent,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,300k-600k,Fair (580-669),500k-1M
BL110489,2024-06-13,34,Male,Single,High School,Salaried,9.5,Delhi,Tier 3,Urban,354800,29567,34400,0,85100,52600,558,Very High,Vehicle,344000,48,9.7,8675,39.04,Complete,Failed,Agent,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,300k-600k,Poor (300-579),250k-500k
BL110490,2025-07-22,39,Female,Single,Graduate,Business Owner,5.3,Tamil Nadu,Tier 1,Semi-Urban,1579000,131583,56700,0,43800,153500,638,High,Vehicle,2680000,48,8.33,65843,53.63,Complete,Verified,Agent,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,> 1.5M,Fair (580-669),> 1.5M
BL110491,2023-10-15,42,Female,Divorced,Graduate,Salaried,2.5,Tamil Nadu,Tier 2,Semi-Urban,636900,53075,128500,2,42000,376700,500,Very High,Personal,736000,36,9.8,23680,64.79,Complete,Verified,Branch,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,600k-1M,Poor (300-579),500k-1M
BL110492,2024-12-06,52,Male,Married,Graduate,Salaried,1.3,Rajasthan,Tier 2,Semi-Urban,923600,76967,137400,3,25200,536400,602,High,Home,808000,60,7.05,16018,35.69,Complete,Verified,Website,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,600k-1M,Fair (580-669),500k-1M
BL110493,2023-08-03,49,Female,Married,Graduate,Salaried,8.1,Delhi,Tier 1,Semi-Urban,474300,39525,43700,2,11700,282000,632,High,Personal,691000,60,6.59,13549,43.49,Complete,Verified,Mobile App,Approved,2023-08-05,Disbursed,2023-08-06,691000,Current,5,0,1,0,1,300k-600k,Fair (580-669),500k-1M
BL110494,2025-01-01,32,Male,Married,Diploma,Salaried,9.4,Telangana,Tier 2,Urban,983000,81917,42600,0,47300,59600,644,High,Vehicle,946000,72,9.35,17217,25.35,Complete,Verified,Mobile App,Approved,2025-01-14,Disbursed,2025-01-20,946000,Default,195,293300,1,1,1,600k-1M,Fair (580-669),500k-1M
BL110495,2023-12-10,32,Male,Widowed,Graduate,Business Owner,10.8,West Bengal,Tier 2,Semi-Urban,529800,44150,40300,1,14100,241200,540,Very High,Business,916000,60,11.42,20108,53.15,Complete,Failed,Branch,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,300k-600k,Poor (300-579),500k-1M
BL110496,2023-07-13,25,Male,Divorced,Post Graduate,Salaried,3.8,West Bengal,Tier 2,Urban,344300,28692,106900,0,12800,376000,575,Very High,Medical,564000,60,9.92,11961,72.74,Complete,Verified,Partner,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,300k-600k,Poor (300-579),500k-1M
BL110497,2023-06-07,29,Male,Single,High School,Contract,2.3,Kerala,Tier 2,Semi-Urban,570800,47567,118000,2,10900,40700,519,Very High,Business,684000,48,8.39,16824,56.04,Complete,Verified,Website,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,300k-600k,Poor (300-579),500k-1M
BL110498,2024-04-09,46,Female,Single,Diploma,Self-Employed,4.5,Maharashtra,Tier 2,Semi-Urban,820600,68383,200700,2,79300,23000,543,Very High,Home,825000,72,8.61,14712,45.97,Complete,Verified,Agent,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,600k-1M,Poor (300-579),500k-1M
BL110499,2023-04-14,24,Female,Married,Graduate,Business Owner,1.9,Karnataka,Tier 2,Rural,397200,33100,128900,1,25800,377300,557,Very High,Vehicle,338000,60,7.33,6746,52.83,Complete,Verified,Mobile App,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,300k-600k,Poor (300-579),250k-500k
BL110500,2023-02-03,37,Male,Single,Graduate,Salaried,7.6,Tamil Nadu,Tier 1,Semi-Urban,326300,27192,89000,0,100200,884800,554,Very High,Medical,493000,12,9.22,43164,186.01,Complete,Verified,Branch,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,300k-600k,Poor (300-579),250k-500k
BL110501,2024-09-30,35,Female,Married,Graduate,Contract,10.6,Gujarat,Tier 2,Semi-Urban,408400,34033,7300,1,57900,393900,503,Very High,Personal,434000,24,8.59,19746,59.81,Complete,Verified,Website,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,300k-600k,Poor (300-579),250k-500k
BL110502,2023-11-21,31,Male,Single,High School,Salaried,5.1,Maharashtra,Tier 3,Semi-Urban,231500,19292,73300,0,98300,889800,563,Very High,Personal,409000,36,8.83,12974,98.91,Complete,Verified,Website,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,< 300k,Poor (300-579),250k-500k
BL110503,2024-11-21,26,Male,Divorced,Post Graduate,Salaried,15.2,Maharashtra,Tier 2,Semi-Urban,1020000,85000,181300,3,13200,182500,571,Very High,Home,715000,60,9.47,15006,35.43,Complete,Verified,Website,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,1M-1.5M,Poor (300-579),500k-1M
BL110504,2024-08-14,21,Female,Married,Graduate,Business Owner,13.6,Andhra Pradesh,Tier 3,Semi-Urban,883900,73658,302400,0,60000,154600,706,Medium,Education,739000,36,6.75,22734,65.08,Complete,Verified,Website,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,600k-1M,Good (670-739),500k-1M
BL110505,2023-05-21,26,Male,Married,Diploma,Salaried,4.3,Kerala,Tier 2,Rural,429900,35825,101900,1,16000,5000,459,Very High,Business,392000,36,10.43,12728,59.23,Complete,Verified,Website,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,300k-600k,Poor (300-579),250k-500k
BL110506,2024-04-18,37,Male,Married,High School,Self-Employed,5.1,Kerala,Tier 2,Urban,461600,38467,0,1,82300,198900,676,Medium,Personal,796000,24,6.62,35502,92.29,Complete,Verified,Website,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,300k-600k,Good (670-739),500k-1M
BL110507,2025-11-20,43,Female,Married,Post Graduate,Business Owner,5.7,Karnataka,Tier 1,Urban,463100,38592,185000,1,19200,705700,544,Very High,Home,523000,60,8.67,10773,67.86,Complete,Verified,Partner,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,300k-600k,Poor (300-579),500k-1M
BL110508,2025-06-02,53,Male,Married,Graduate,Self-Employed,8.4,Tamil Nadu,Tier 3,Rural,307200,25600,153800,1,103600,1160500,600,High,Home,115000,24,6.69,5133,70.11,Complete,Verified,Website,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,300k-600k,Fair (580-669),< 250k
BL110509,2023-03-04,41,Male,Married,Diploma,Salaried,12.7,Gujarat,Tier 1,Semi-Urban,528600,44050,118000,1,43100,115600,528,Very High,Debt Consolidation,281000,60,8.41,5753,35.38,Complete,Verified,Branch,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,300k-600k,Poor (300-579),250k-500k
BL110510,2023-10-31,43,Female,Married,Diploma,Self-Employed,6.6,West Bengal,Tier 2,Semi-Urban,418600,34883,16100,0,117600,256000,510,Very High,Debt Consolidation,622000,12,9.98,54678,160.59,Complete,Verified,Website,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,300k-600k,Poor (300-579),500k-1M
BL110511,2025-12-20,52,Male,Married,Diploma,Self-Employed,3.2,Karnataka,Tier 2,Semi-Urban,207500,17292,32800,0,58200,101100,533,Very High,Education,60000,36,7.83,1875,26.65,Complete,Verified,Agent,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,< 300k,Poor (300-579),< 250k
BL110512,2024-01-31,41,Female,Married,Graduate,Self-Employed,3.7,Andhra Pradesh,Tier 2,Semi-Urban,2962800,246900,305300,0,164800,355500,720,Medium,Personal,2442000,60,5.5,46645,29.2,Complete,Verified,Branch,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,> 1.5M,Good (670-739),> 1.5M
BL110513,2023-11-30,47,Female,Married,Post Graduate,Salaried,6.0,Maharashtra,Tier 2,Urban,932200,77683,227100,0,160500,985100,602,High,Personal,1132000,48,8.58,27945,60.33,Complete,Verified,Website,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,600k-1M,Fair (580-669),1M-1.5M
BL110514,2025-02-24,35,Female,Married,Diploma,Salaried,4.0,Tamil Nadu,Tier 1,Urban,1612200,134350,131900,2,34300,96000,553,Very High,Education,1996000,60,8.78,41221,38.86,Complete,Pending,Branch,Approved,2025-03-04,Disbursed,2025-03-15,1996000,Current,0,0,1,0,1,> 1.5M,Poor (300-579),> 1.5M
BL110515,2024-02-15,44,Male,Married,Graduate,Salaried,7.4,Telangana,Tier 3,Semi-Urban,1412200,117683,264200,1,117100,70800,668,High,Home,1550000,12,5.71,133196,131.89,Complete,Verified,Agent,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,1M-1.5M,Fair (580-669),> 1.5M
BL110516,2023-10-11,40,Female,Single,Graduate,Salaried,5.9,Karnataka,Tier 1,Urban,693000,57750,248600,3,168600,737500,540,Very High,Personal,640000,48,8.82,15872,63.36,Complete,Failed,Mobile App,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,600k-1M,Poor (300-579),500k-1M
BL110517,2024-04-10,36,Male,Married,Graduate,Business Owner,2.7,Karnataka,Tier 1,Rural,869000,72417,227300,0,14900,76300,642,High,Personal,647000,48,7.26,15571,47.66,Complete,Verified,Website,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,600k-1M,Fair (580-669),500k-1M
BL110518,2023-03-21,52,Male,Married,High School,Self-Employed,2.0,Karnataka,Tier 1,Semi-Urban,1343300,111942,444500,0,134600,41500,661,High,Business,2131000,36,6.49,65303,91.43,Complete,Verified,Branch,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,1M-1.5M,Fair (580-669),> 1.5M
BL110519,2025-02-22,27,Male,Single,Diploma,Salaried,10.2,Karnataka,Tier 1,Urban,3887200,323933,854000,0,84100,298800,646,High,Home,673000,36,8.24,21164,28.5,Complete,Verified,Partner,Approved,2025-03-09,Disbursed,2025-03-16,673000,Current,5,0,1,0,1,> 1.5M,Fair (580-669),500k-1M
BL110520,2025-01-02,30,Male,Single,High School,Salaried,2.4,Karnataka,Tier 1,Rural,223800,18650,0,1,50400,374200,484,Very High,Home,280000,48,10.14,7120,38.18,Incomplete,Verified,Partner,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,< 300k,Poor (300-579),250k-500k
BL110521,2023-03-18,49,Male,Married,High School,Salaried,12.4,Rajasthan,Tier 2,Rural,450700,37558,132200,2,30700,378600,534,Very High,Home,446000,48,8.95,11088,58.86,Complete,Verified,Mobile App,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,300k-600k,Poor (300-579),250k-500k
BL110522,2024-05-23,47,Male,Married,Post Graduate,Salaried,9.2,Rajasthan,Tier 1,Semi-Urban,461100,38425,101900,3,178900,846100,546,Very High,Medical,193000,48,10.08,4902,34.86,Complete,Verified,Branch,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,300k-600k,Poor (300-579),< 250k
BL110523,2025-10-29,38,Male,Married,Graduate,Salaried,9.2,Karnataka,Tier 2,Urban,407700,33975,103400,0,29500,178800,486,Very High,Business,273000,48,12.07,7199,46.55,Complete,Verified,Website,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,300k-600k,Poor (300-579),250k-500k
BL110524,2024-04-06,41,Male,Married,Graduate,Business Owner,6.3,West Bengal,Tier 3,Rural,738400,61533,53600,1,49400,152600,608,High,Business,1104000,48,8.16,27035,51.19,Complete,Verified,Website,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,600k-1M,Fair (580-669),1M-1.5M
BL110525,2023-09-02,43,Male,Married,Post Graduate,Salaried,5.7,Tamil Nadu,Tier 1,Urban,463700,38642,212400,1,30300,58800,608,High,Personal,218000,36,7.22,6753,63.28,Complete,Verified,Branch,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,300k-600k,Fair (580-669),< 250k
BL110526,2023-05-02,41,Male,Married,Graduate,Salaried,5.5,Karnataka,Tier 1,Urban,797500,66458,41600,1,167200,327500,551,Very High,Personal,826000,36,9.79,26571,45.2,Complete,Failed,Mobile App,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,600k-1M,Poor (300-579),500k-1M
BL110527,2023-07-04,40,Female,Married,Graduate,Salaried,2.5,Rajasthan,Tier 3,Semi-Urban,2102500,175208,1051100,0,65900,77800,682,Medium,Business,3633000,24,6.37,161623,142.24,Complete,Verified,Branch,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,> 1.5M,Good (670-739),> 1.5M
BL110528,2023-02-01,30,Female,Widowed,Diploma,Salaried,9.8,Andhra Pradesh,Tier 1,Semi-Urban,1096700,91392,208800,0,21500,370700,613,High,Business,482000,72,6.84,8181,27.99,Complete,Verified,Website,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,1M-1.5M,Fair (580-669),250k-500k
BL110529,2025-09-24,49,Male,Married,Graduate,Business Owner,7.7,West Bengal,Tier 1,Urban,634200,52850,263700,2,20100,255600,548,Very High,Personal,635000,36,9.55,20356,80.1,Complete,Verified,Website,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,600k-1M,Poor (300-579),500k-1M
BL110530,2025-01-31,36,Female,Single,Graduate,Salaried,7.2,Rajasthan,Tier 2,Rural,1476100,123008,305200,0,122900,91700,628,High,Vehicle,494000,36,7.57,15382,33.18,Complete,Verified,Branch,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,1M-1.5M,Fair (580-669),250k-500k
BL110531,2024-07-22,29,Female,Married,Post Graduate,Self-Employed,7.1,Telangana,Tier 1,Urban,631700,52642,108800,2,47100,22100,507,Very High,Vehicle,428000,36,8.73,13557,42.98,Incomplete,Verified,Website,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,600k-1M,Poor (300-579),250k-500k
BL110532,2023-11-06,39,Male,Married,Graduate,Salaried,4.4,Maharashtra,Tier 2,Rural,625100,52092,129800,0,124100,107500,601,High,Personal,191000,36,8.3,6012,32.31,Incomplete,Verified,Partner,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,600k-1M,Fair (580-669),< 250k
BL110533,2025-04-09,41,Female,Married,Diploma,Salaried,9.6,Tamil Nadu,Tier 3,Rural,1043000,86917,153000,0,16900,601700,603,High,Debt Consolidation,951000,48,9.24,23774,42.02,Complete,Verified,Website,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,1M-1.5M,Fair (580-669),500k-1M
BL110534,2025-09-18,42,Female,Married,Graduate,Business Owner,7.6,Karnataka,Tier 1,Urban,1268800,105733,432900,1,72700,166800,602,High,Personal,1707000,60,7.7,34367,66.62,Complete,Verified,Mobile App,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,1M-1.5M,Fair (580-669),> 1.5M
BL110535,2025-12-15,47,Male,Married,Post Graduate,Self-Employed,7.7,Telangana,Tier 3,Rural,1115100,92925,394800,1,13400,399400,603,High,Personal,1221000,24,8.45,55473,95.1,Complete,Verified,Website,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,1M-1.5M,Fair (580-669),1M-1.5M
BL110536,2025-03-01,35,Male,Married,High School,Salaried,5.3,Maharashtra,Tier 3,Rural,847000,70583,103600,2,89600,390000,474,Very High,Vehicle,495000,48,10.84,12755,30.3,Complete,Verified,Mobile App,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,600k-1M,Poor (300-579),250k-500k
BL110537,2024-04-08,37,Female,Married,High School,Salaried,3.6,Delhi,Tier 2,Semi-Urban,677200,56433,354100,0,190400,385000,571,Very High,Education,539000,60,8.67,11103,71.96,Complete,Verified,Branch,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,600k-1M,Poor (300-579),500k-1M
BL110538,2024-11-08,30,Male,Married,High School,Self-Employed,7.1,Karnataka,Tier 2,Semi-Urban,375800,31317,67400,1,3100,200100,533,Very High,Business,234000,24,10.16,10815,52.47,Complete,Pending,Branch,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,300k-600k,Poor (300-579),< 250k
BL110539,2025-09-05,40,Male,Single,Post Graduate,Self-Employed,9.5,Andhra Pradesh,Tier 2,Rural,801600,66800,269800,2,20300,338600,531,Very High,Education,1181000,36,10.42,38341,91.05,Complete,Verified,Branch,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,600k-1M,Poor (300-579),1M-1.5M
BL110540,2024-10-31,30,Male,Married,High School,Salaried,5.1,Gujarat,Tier 1,Semi-Urban,757900,63158,208900,4,50100,59900,563,Very High,Personal,533000,48,8.86,13228,48.51,Complete,Verified,Agent,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,600k-1M,Poor (300-579),500k-1M
BL110541,2024-11-28,33,Male,Married,Diploma,Business Owner,10.9,Delhi,Tier 2,Semi-Urban,253600,21133,77900,2,30300,296900,617,High,Vehicle,229000,48,8.44,5638,57.4,Complete,Verified,Partner,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,< 300k,Fair (580-669),< 250k
BL110542,2025-09-20,47,Female,Married,Post Graduate,Salaried,11.7,Tamil Nadu,Tier 2,Urban,1182100,98508,214600,1,6200,1028900,635,High,Home,1528000,72,6.99,26044,44.59,Incomplete,Failed,Mobile App,Rejected,,Not Applicable,,0,Not Applicable,0,0,0,0,0,1M-1.5M,Fair (580-669),> 1.5M
